tweet,label
Iya aku juga.... Belinda selalu berhasil memakai jurusnya⚡️⚡️⚡️⚡️#timClodi,1
"Lama2 jadi ansos. Lama2 pikiran negatif bermunculan. Lama2 nyalahin diri sendiri. Lama2 aku kaya batu, diam di tempat. Apalagi ditambah 'ngebandingin diri sendiri dan orang lain'. Di situ aku sadar, aku depresi.. ._.  Jengjeeeeeng",1
"Demi allah aku depresi banget setiap baca atau denger berita kebakaran hutan, kepikiran hewan2nyaa ya allah sedih bgt mereka mau lari kemanaa😭😭😭😭😭 i really want to protect them all i swear",1
"kalo aku masuk psikologi UI tahun ini, aku mau berusaha menyadarkan kalo org depresi itu gaboleh dianggap remeh! tlg ya, tlg ya, ngerti ):",1
Iya. Benar di kantor. Waktu itu di bentak sama supervisor. Nangis. Merasa performa aku nggak bagus 😭😭 semenjak itu kayak merasa depresi atau “gejala apalah” yg buat asal bangun tidur berangkat kerja ☹️  https://twitter.com/Prambors/status/1174503901619355650 …,1
Lagi depresi banget sama diri sendiri Lagi suka sendiri Karena di saat sendiri aku suka berantem sama diri aku sendiri.,1
"Pokonya byk mikir deh kalo udah nikah, gak heran buibu yg abis nikah kalo g badannya melar ya kurus stress soalnya. Aku pernah berat, depresi dan kehilangan masa depan smp harus ke psikiater juga se-hopeless itu aku waktu itu krn kehilangan itu bikin aku losing my religion",1
Aku kalo depresi ga main sosmed 😂😂😂😂,1
kalo dari aku pribadi ya bodoamat apa kata org shel wkwk anxiety atau depresi bukan jokes yg bisa dipake buat bercanda huhu  menurutmu gimana cantik? @asarinda,1
"Semua org pasti pernah ada di titik stress/depresi akupun pernah, sering malah makanya aku tau rasanya dan jadi khawatir kalo orang lagi kaya gitu huhu. Dan emang cerita keorang tuh membantu bgt so, jgn sungkan buat cerita hehehe",1
"Aku dan Depresi  Dikala dalam senyum, dikala dalam tawa, dikala dalam riang . Siapa sangka ada tangisan disebaliknya  Manusia, Mudah memberi konklusi . Menganggap apa yang diriku lalui hanyalah disebabkan...  https://www.facebook.com/100001167663380/posts/2619090581473172/ …",1
Hooo tapi plot wise ada hubungan sama literasinya mereka ga? WKWKWKWKWK PLS NO ITU BUKAN KEISENGAN. DEPRESI BGT. Aku mau beli karya dia yg lain aja sampe gajadi wkwkwk,1
Aku lebih suka nyantai dari pada depresi dan stress. Yang mau diajarin caranya coba banyak-banyak nonton film biru. Jangan protes nikmatin aja seperti drama korea,1
"Depresi berat itu hanya diagnosis terakhir sebelum aku ke RS dekat kampus.  Dan sekarang? Aku sudah berdamai dengan gangguan mental yang aku miliki. Malah aku jadi punya tujuan hidup berkat SLE dan gangguan mental ini. Dalam bentuk proposal SJW.  Semoga tembus, yarabb. 😭",1
"Aku berdamai dengan penyakitku ini—lupus atau SLE—relatif singkat kok, cuma sehari. Kejadiannya juga pas lagi kuliah lapangan. Yang lain hepi-hepi, aku merenung sembari baca buku atau minum es kelapa di pinggir pantai. :^)  Yang lama itu aku berdamai depresi berat. 3 tahun lebih.",1
"Wkwkwkwkwk dikit"" bilang aku depresi eh Zaman now suka sensasi bang",1
"Aku msh suka agak nyesek kalo dngr tentang perjalanan dia dipermusikan bhkan smpe depresi dan brpikir buat suicide dan dia curahin smua di lgu meaningles,stlh brhsl debut di x1 ada aja yg bully dia smpe blg dia penyebab ayahnya meninggal pas nama dia diumumin di debut line x1:’))",1
Ternyata ono sek luwih depresi seko aku 🤦🏻‍♂️,1
"Disaat permasalahan negara yg sangat tidak jelas ini, kenapa aku malah memikirkan Jungkook. Jangan-jangan nanti dia depresi :(",1
Gw juga pernah kena depresi klinis feeling unworthed. Gua juga berobat. Gw bisa bertahan g bunuh diri karena gua punya passion sama cita2 gua. Karena itulah aku g pernah gantungin my worth or my happiness sama orang lain.,1
Aku jauh lbih sring mikir gini. Cma kdg brusaha mikir lg. Kaya kalau km lakuin efek nya apa bikin org lain susah/depresi/sedih gaa wkwk kalau berfikiran gini tuh enaknya gunain 1-2 hari nangis full hbs itu seneng2 lah 2 hari jga.dr ak yg pernah cutting dan kabur dr rumah wkwk  https://twitter.com/yunisarln/status/1174333941165088768 …,1
"Aku berpikir, ibu tersebut kuat sekali untuk terus-menerus hidup dalam kesepian. Iya, kuat. Orang yang demikian lah rentan dengan depresi, yang pada akhirnya menjadi pemicu bunuh diri.",1
"mau copot. Bener-bener kaget, sampai berhenti mendadak gitu. Pernah juga mimpi dikerjain keluarga dikasih orang utan, di mimpi rasanya depresi banget sih karena berusaha kabur tapi tetep ngikutin orang utannya. Aku mimpi ini karena abis liat foto orang utan.",1
"Aku begini dukung kalian semua gaes, pokoknya kalian harus semangat ya!!!!  Adsense melimpah dari orang depresi",1
"Aku tuh gak bisa liat kamu disakitin. Kamu itu baik, terlalu baik malah. 😭 Sesayang itu aku sama kamu. Kamu itu penyelamat hidupku. Kamu udah bikin aku bangkit dari depresi. #TAEYONGFloveTaeyong pic.twitter.com/H6nMdc3xXH",1
Isi kepala sedang tak bisa diajak kerja sama namun rasanya raga ingin kemana-mana aku ini kenapa? Ujar hati yang membentak pada logika  Kamu hanya pusing saja kamu buat otakmu depresi seketika bahkan kenapa?,1
"Kapan ya, aku marah dia baik gitu bukannya balik marah. W udah tertekan tambah tertekan. Huh jgn depresi lagi. Ntar gila :(",1
aku depresi + anxiety tingkat dewa,1
"Ortu ku untung enggak, ketika aku belajar dari pagi sampe malem malah dibilang 'udah jangan belajar terus, istirahat'. Mereka belajar memaklumi karna dulu mereka keras dan aku jadi stres dan depresi ketika gasesuai harapan hehe SEMANGAT YAAA!!!",1
perasaan kenapa yoongi yang aku baca depresi mulu ceritanya 😭😭😭,1
"Aku pernah di titik dmna depresi itu terus ada sampe halusinasi dan aku kalah oleh ""suara"" itu. Tapi skg aku bangkit. Ketika suara itu dtg lg pas aku depresi, aku udh ngerti gmna harus ngelawan. 😊",1
"Tapi intinya, aku bahagia menjadi ODB, walaupun ini gangguan jiwa, tapi enggak buruk bangetlah ya. Aku jadi bsa lebih memotivasi temenku yg lg ngalamin masa depresi krn kuliah, putus dr pacar, atau krn keluarga. Rasanya bisa kasih semangat, peluk buat mereka tuh bahagia banget💗",1
"mengerti gmna aku hrs bersikap ketika manic dan depresi . Berhubung aku gangguan afektif bipolar episode campuran (baca di diagnosa dokter sih), aku kudu ngerti gmna aku hrs menghadapi keduanya.  Obat jalan terus. Tapi dr diri hrs berusaha juga",1
"diindonesia udh kebanyakan penduduk, menurut aku ""pribadi"" harusnya aborsi legal di indo. klo gini jatohnya malah merugikan korban, bisa aja anak yg dilahirkan juga menderita setelah dilahirkan karena depresi/trauma dari ibu nya.",1
"diindonesia udh kebanyakan penduduk, menurut aku ""pribadi"" harusnya aborsi legal di indo. klo gini jatohnya malah merugikan korban, bisa aja anak yg dilahirkan juga menderita setelah dilahirkan karena depresi/trauma dari ibu nya.",1
"aku yang jatuh cinta. lihatlah dalam depresi dan melankolis. kantung mata membesar. dia tak mencinta, aku yang amatir :)",1
"Abis bikin bapak nangis karna potong rambut super pendek:( Katanya dari dulu aku gapernah suka rambut pendek, tapi semenjak kehidupan keluarga amburadul terus aku harus berjuang di ibukota, aku demen banget potong rambut sebagai alibi kalo aku depresi :(",1
Aku kalo tbtb nangis sendiri kenapa si? Depresi pa gimana? 😭,1
Ah aku takut kenak depresi 😟,1
Aku pengen cerita. Jadi aku ikut salah satu ormawa terbesar di univ. Jabatanku cuman sisa 3 bulan lagi. Sedih parah. Kesibukan & kekluargaan ormawa ini yg scr ga langsung mengalihkan aku dri depresi,1
mau ikut memikirkan indonesia tp aku sibuk depresi dgn kehidupanku sendiri,1
"Untuk menentukan apa dia positif bipolar, mesti ada pemeriksaan lho... Wkwk.. Bkn ngebelain, bidang kerja aku disitu soalnya 🤭 jd byk yg harus diperiksa seblm diagnosa turun.  Tp yg pasti, btk depresi bs menurunkan reaksi yg bermcm-mcm, termsk (tampak seperti) bipolar. Gitu..",1
Ternyata ada di temaku tak jadi depresi aku nder,1
"Kok samaan sih mah nasib qta😭😭 sebenernya aku pengen bgt lepas dri toxic relationship kaya gini tapi knp kok susah bgt,sampe kdng depresi bgt sih:'(",1
"3. Jangan putus komunikasi, orang yang mengalami depresi cenderung menyukai jika mereka sendirian dengan berdiam diri. Untuk itu, kamu perlu menjaga komunikasi yang baik. Misalnya mengirim pesan teks sederhana, seperti ""Kamu baik-baik saja, kan?"" atau ""Aku main ke tempatmu, ya?""",1
"Kamu kalau depresi butuh apa   Aku butuh lonte , iya lonte  pic.twitter.com/3faOE2s2b1",1
"⠀  ⠀⠀⠀ ︡ ˗ˏˋ - ""endorfin dapat memicu pelepasan dopamin dan serotonin, yaitu jenis neurotransmitter yang membuat seseorang tetap bahagia, merasa baik dan meringankan depresi."" ah, aku berbicara terlalu banyak @puatangkata. ˎˊ˗   ⠀",1
"Mungkin karena mereka nggak pernah ngerasain itu. Aku sih bisa ngerti ken, karena aku pernah di fase depresi: nangispun nggak bisa, mau nyerah nggak mungkin, mau cerita ke keluarga pun nggak bisa. Mau ke psikolog insecure duluan karena takut masalahku ini terlalu remeh-",1
(nyampah) hai depresi itu dosa ga sih? aku selalu baca kalau orang yang berputus asa adalah orang yang berdosa. kalo gitu aku manusia berdosa ya? aku gakuat. aku lemah ya?,1
"Terlepas dr betapa ""drama""nya semua kegaduhan yg dibuat, aku malah kepikiran dia beneran lagi tertekan bgt atau kondisi psikis dia yang bnr2 ga baik-baik aja sih. Krn kadang pas depresi emg rasanya pgn cari perhatian bgt gitu trs lost control. Jadi ga berani judge macem2. :(",1
"apa pada saat depresi itu apa ada yg peduli sama aku? ada. cuman pada saat itu aku ngerasa gaada. kenapa? karena aku ngerasa masukan dan pendapat mereka ya itu itu aja. aku mikir ini kyk nya emang semua orang sama aja, gaada yg ngertiin aku. tapi jelas aku yang salah.",1
"Minkyu, 5 tahun yg akan datang, kamu bakalan jadi orang yg menginspirasi orang lain, aku yakin itu dek.  berbahagia lah, semakin kamu tua kamu bkln makin paham, how to be happy with what u doing  its my experience, krna sejak saat gw mengalami depresi berat saat itu +",1
tidak heran jika banyak yg bunuh diri karna depresi wong bullying malah di support😄😄,1
"Depresi yg paling bikin aku sampe down se down down nya kejadian pas aku smk. Ayahku, ayah yg pulang sebulan sekali atau dua bulan sekali meninggal. saking sedihnya aku jambak rambutku sendiri sampe rontok dan garuk kepalaku yang nggak gatal sm sekali, kuku ku saat itu panjang""",1
"Awali dg curcol dlu y  Awal aku ngerasain depresi sendiri itu pas aku smp kelas 2. aku dibully sama temen temen sekelas ku hanya grgr aku jadi satu satunya yg kepilih jadi osis dikelas itu. Hampir tiap hari dijulid-in, dikatain,dibuat bahan bercandaan.. 1 against 20+ orang, wkwk.",1
"Fix sesakit ini ditinggal deboy. Jd deboy ini dia cucu tetanggaku dari tangerang. Sblm ada deboy, jujur aja klo depresi pasti berujung nangis. Tpi semenjak dia ke smg, klo aku bdmd, aku lgsg lari ngajak main deboy. Seberpengaruh itu ke mental aku:'). Skrg dia balik ke tangerang:'  pic.twitter.com/0mpIkt1oGI",1
"*Btw aku udah gak punya foto ataupun history chat karena sejak tau dia selingkuh semuanya aku hapus, aku depresi banget waktu itu sampai gak mau tau apapun lg ttg dia. Dan kejadian ini sudah setahun yg lalu.",1
-tapi bukan berarti orang depresi nggak bisa diselametin.. banyak juga yg berhasil.. tergantung kondisi mereka. alhamdulillah aku berhasil escape dari kegiatan yg namanya melukai diri sendiri setiap depresi melanda..,1
"nggak, aku nggak lagi dalam fase depresi yg dalem.. tapi ku mau share aja development ku dari yg sampe pengen bunuh diri banget jadi yg ""it'll be over shortly, I'll be fine for a moment."" depresi itu sesuatu yg sensitif banget, orang lain salah ngomong bisa fatal akibatnya-",1
"@kjw02I9 @ttyongttyong @Soapqueen_  hehe aku nctzen kok, aku jungwoo stan malah:) aku tau kok kita semua khawatir dengan keadaan jungwoo, takut dia depresi, aku disini jgnonton live yuta, cuman disini sdkt kesal krnaa pas dia ngelive pada nanyain member lain winwin jungwoo mark",1
goblok wkwkwk tinggal skripsi tok bgst. Kuliah terus kapan aku kerja cari duit buat mamak aku????? Jangan kau pikir kuliah kuliah terooooos. Apa tidak depresi?,1
"Betol eh, aku ngire kau dah putos ni tiap hari bahagia tapi depresi",1
"Bodor. Jadi inget seudah keluar venue kemarin aku yang depresi langsung bilang ke Kakhira, “pengen pegangan tangan sama Injunnie.”  😫😫✊✊",1
"penasaran aku,  sejak kapan sih penyakit mentall illness kek depresi, anxiety, dkk itu muncul.  i mean, jaman kakek nenek bapak ibu kita tu lebih berat dari jaman sekarang. tapi mereka kek survive2 bae, tapi emang wataknya jadi keras2 gt dah.",1
"Klo aku liatnya lbih kayak metafora aja sii kayak kebanyakan film horor, kayak midsommar yg ternyata tentang orang depresi dan dibawa ke rsj atau film babadook yg setannya metafora dri kepribadian pemeran utama yg ternyata bipolar atau film Mother yg metafora alam semesta gitulah",1
"Hai maaf ya nder. Aku tau kamu lagi sedih down, depresi apapun itu. Tapi di Up di base begini apa enggak caper jatohnya??  Apapun masalah kamu cutting begini gak akan nyelesain masalah.",1
"Aku ga nyalahin orang depresi dengan kecenderungan melukai diri sendiri, tapi plis kalau mau nyari pertolongan buat sembuh cari ke tenaga profesional, jangan nyebar foto tangan bersilet dan segala macem.",1
"kita pasti pernah ngerasa depresi, frustasi,  jauh dari orang tua dan butuh perhatian. tapi,kalo nyari perhatian dengan nyiksa diri sendiri itu ga baik, ga ngehasilin apa apa, justru bikin kita tambah sakit. orang lain? gamau tau dan ga peduli.cuman memperburuk keadaan aja..",1
"-paham itu semua karena kepanikanmu.  Gabisa ke UKS asrama kan? Kamu takut org2 makin mengucilkannku dan menganggapku gila. Pagi2 jadi guru TK yg cerah ceria, malamnya jd sadgirl yg depresi dn mengenaskan. Kamu tau kan, aku memakai topeng yg sangat berat saat itu?",1
"Secara batin aku terluka,Secara emosi aku kacau,secara mental aku depresi,Secara Fisik aku tersenyum 😊😐",1
"Aku gak bisa liat mata kamu nak Sakiittt Sumpah mata kamu ngomong semuanya Ga perlu minta maaf, kami paham kamu depresi saat itu Selama aku ngestan km aku liat 3 sorot mata berbeda dan ini yang paling nyakitin aku",1
Adakah mutualku yang ngalamin depresi juga? Boleh nanya nanya?:),1
Setelah gua baca ulang semenyedihkan itu yak wk. Tapi gue udah mulai terbiasa si sekarang. Walaupun kadang masih suka kepikiran dan ngonsumsi obat obatan depresi. Tapi gue jadi lebih bodo amatan sekarang. Yang penting gue baik dan gabuat masalah sama. .,1
"Sudah Hampir seminggu Yang lalu  mendapat kabar jika kehamilan tidak dapat berlanjut.  Sekarang perlahan2 depresi kehilangan mulai kerasa.  Ya,  aku sedih,  teramat.",1
"the perks of being a wallflower masih jadi film yg bikin aku nangis bombay, nyeritain cowo depresi gitu wajib nonton bgt sih",1
depresi aku mas,1
"Iya soalnya memperlambat fungsi sel otak, aku pernah baca buku tentang kesehatan gt selain itu juga berisiko kena penyakit jantung, obesitas, depresi pokoknya gaboleh tidur lebih dr 9 jam perhari intinya",1
taeyeon depresi sampe pake antidepresan aja banyak yang simpati  aku bilang aku need a self healing treatment aja kaya najis mau ditinggal pergi  so ironic,1
"Ya seperti yg aku bilang di twit kedua. Akun² haus konten dan engagement. Konten jelas offensive, waktu banyak kontra yg masuk, dia ga kuat, trs sok depresi, sirkelnya maju. Nyalahin selebtwit yg nyamber. Tandain aja akun²nya di list ini, lol  https://twitter.com/bihunrebusena/status/1173948760499507203 …",1
D AKU JEON JEONGGUK!!!💜💜💜💜💜💜 wml💜💜💜💜💜 #ShopeeBiasBTS #ShopeeBiasBTS,1
Adaa. Tapi aku ga nyimpen yg bullying. Nyimpennya yg mental sickness or depresi gitu,1
"Syg bgt sama temen2 semuaaa huhuhu berkat semangat, doa dan dukungan kalian akhirnya aku bisa sampai di titik ini:”))) walaupun udh sampai rasanya down, depresi, stress, akhirnya bisa bangkit lagi:”).   semoga Allah balas semua kebaikan kalian aamiin💛",1
aku rasa nasz tak sempat telan pil anti depresi before dia buat status ni🤣🤣🤣,1
Berdekat dengan Tuhan depresi akan pergi pamit lalu menghadirkan pelangi,1
"Dr cara pandang orang normal gt, beda ama orang depresi. Mirip ama orang gila malah. Bahkan aku pernah ngadepin orang pagi dia marah2, selang beberapa jam nangis2 dan lusa nya iris nadinya. My poin is orang depresi cara berpikirnya ga logis.",1
"orang depresi, tertekan ato highly stress biasanya labil shin. Somehow, aku ga berani komenin kek gimana kondisi sebenernya. Tp kalo liat kasus kdrt nya sangat2 normal korban bersikap labil gini",1
"mau sih blg 'hatihati' dsb,but kalo throwback gua uda males dan dia salah satu penumbuh depresi aku buat 6 bulan ini, i fuckin hate him",1
"aku, lulusan anxiety &depresi",1
"Aku yang masih megang ig dia setelah putus, selalu mantau keadaannya, jelas bgt disitu dia bener bener drop, depresi berat sampai dia terjerumus sama hal yang ga seharusnya.   Tapi ada 1 hal yang sampai skrg aku tau, kalau itu sikap aslinya. Dia orangnya licik.",1
"Apa? Masih gagal?? Ini aku nya emang gak bisa atau gimana??? Depresi, tapi tetep. Coba lagi",1
"Akhirnya aku minta putus kedia, dengan alasan aku udah gapeduli sama dia. Dia bilang aku PHP, kabur dari tanggung jawab, gabisa nepatin janji, penghancur hidup seseorang. Disitu hati aku hancur juga, baru kali kata kasar dia bener, itu semua aku. Dia drop, depresi nya kambuh.",1
"Beberapa hari kemudian kita putus karna dia merasa dia udah ga butuh aku lagi, okey, aku dibuang.  Sekitar seminggu setelah putus itu, dia minta balikan, ngerasa hampa tanpa aku, depresi dia naik, sampai sampai mau bunuh diri. Hal yang biasa bagi aku denger dia mau bunuh diri.",1
"+ juga ttg gelapnya dunia entertainment dan belangnya manusia  Aku rekomendasiin buat yg kuat mentalnya  Jangan baca pas lagi sedih, stres berat atau depresi, sgt tdk direkomendasikan  Sempat drop manhua ini krn khawatir endingnya ga sesuai yg aku mau, tapi baca spoilernya....",1
Siang happy malam depresi :) Dasar aku 🤡😭,1
Sempet masuk fase dimana Semua akun sosmed aku kunci pada tahun 2018. Dimana: 1. Takut ditanyain 2. Takut dighibah 3. Takut dicariin 4. Takut di stalking Masalah rumah tangga. Dan aku kena depresi ringan selama sebulan ga keluar kamar ga kmna2...,1
Aku jg bingung ngebullynya dmn sampe yg merasa terbully katanya depresi mo bunuh diri 🙄🙄🙄🙄🙄 lagian konten dia nyuruh2 org buat nikah dan blg kalah sm anak smp termasuk ngebully ga si? Hahah dikira nikah gampang apa,1
"Bahkan tdk ada satu orangpun yg tau kalo waktu itu aku depresi dan hampir mati, kecuali kmu mas. Kamu yg dengan sabar ngajak aku bangkit dri sakitku.",1
Aku taunya lagu2 depresi si :(,1
"Stop dulu nonton film horror, aku lg kena depresi",1
Tapi harusnya mereka juga bisa mikir. Kalo apa yang mereka lakukan terhadap auf sama halnya dengan followers auf lakukan kepada novi. Mereka juga ngga mikir gimana auf sekarang? Depresi juga kah? Menurut aku sih malah makin menambah masalah toh auf juga udah minta maaf.,1
"Aku depresi kalau ngga belajar, tapi setelah belajar malah jadi gila",1
Gimana cara ngilangin depresi;(( ini depresi aku kambuh lagi:(,1
"depresi itu bukan mainan loh, jgn tbtb cuma stress biasa asal diagnosa “depresi” trs mikir2 bundir lah apalah.  mental illness bukan buat bercandaan apalagi buat bahan untuk dikasihani. yg aku pelajari di psikologi berpatokan sm dsm V bisa dibaca2.  CMIIW.  pic.twitter.com/5KEidxjv3s",1
"""masih cinta/sayang/bucin"" itu gak bener? Dia cuma kebingungan dan ragu gaes. Tolong pahami posisi perempuan yang kena kekerasan. Aku yakin dia depresi juga.",1
aku kira aku kesepian disini cuma kerja dan gaada temen. tapi sepertinya lebih dari itu. baru ngerasa sedih yang amat berlebihan dan setelah ku baca lebih dalam aku sedikit depresi,1
"[tanyarl] hi aku didiagnosis psikolog memiliki depresi, anxiety disorder, ptsd, dan panic disorder. Aku skrg lg mental breakdown sampe gabisa liat muka orang kecuali orang terdekat. Kalau aku liat muka orang bs overthink smp mau suicide. Blh kasih aku semangat? Makasih ya😊😊",1
proses menuju dewasa itu hir. Awalnya pasti gitu tapi lama-lama kamu bisa lepas sendiri alias pasrah tapi gak bener-bener pasrah. Apa ya kayak kamu itu masih berkutat dengan dunia mu sendiri. Stress pasti sih tapi jangan sampe depresi kayak aku or maybe you has it? Baik2 ya hir❤,1
Sedih baca chapter baru “We Don’t Know Love Yet” 😔  Aku ingin setiap tokohnya bahagia tapi kenapa pada depresi begini...,1
"Aku bingung dok. Ada orang terdekatku yang depresi, malah udah tahunan depresinya.. Waktu aku saranin ke psikiater, eh, malah mau dibawa ke orang ""pintar"" sama orang tuanya. Aku kudu piye dok? 😭😭😭",1
"Bicara ttng depresi, aku pun pernah dititik tersebut dan dijalanin aja kudu kuat walaupun capek heuehu karna i was born to survive. Dah ah capek ngetiknya. Oyaa ini ada kata"" yang ku ambil dr dokter.jerawat.official. Intinya kudu sabar, cari obat yg cocok dan doa!  pic.twitter.com/9SbMM8rQ3p",1
"u guys always blabbering about mental health and how important it is, tapi malah memojokan seseorang hingga mungkin bgt depresi atau lebih parahnya trauma. dan dengan serangan semasif ini aku ngga kebayang sih bakal sedown apa mbaknya skrg... dewasa yuk :(",1
"Ya Ngomong sih gampang, pas ngejalaninnya udh kyk mau depresi 😔😔 susah buat nahan dan main terima gtu aja. Aku belum ditahap yg cuek bebek secuek2nya. Kdg masih ada omongan yg bikin kepikiran bgt. Sampe bikin susah buat tidur. Kalau mau tidur, aku suka melamun dulu.",1
hadeeeh depresi aku lama lama kayaini 🤣,1
"Hai nder. Aku juga didiagnosis awal depresi sama dokter umum. Dan dokter spesialis kejiwaan diagnosis awal aku bipolar. Kita yang punya penyakit kejiwaan gak aneh kok. Kita normal kaya orang lain, tapi kita punya keistimewaan dibanding 'mereka'.",1
"Akutuh nonton spongebob, hidup terasa hidup. Kayak ngetawain diri sendiri. Hampa hidup tanpa nonton spongebob. 😥 Terus selewat nonton RUMPI aku jadi depresi, sedih mikirin orang Indonesia yg nonton acara ini.  https://twitter.com/anomdanas/status/1173802610282729473 …",1
"aku harus gimanaaaa.. uwoooo uwoooo... @imigrasijogja @ditjen_imigrasi @Kemenkumham_RI Depresi berat ga sih, cuma sama antrian gini... Dari jumat buka jam 14.00... udah 3 minggu lo saya coba gini,,,  wkwkwkw pakk @jokowi saya rela ngantri dari subuh kalo begini caranya... :(",1
"haii girls, mau tanya kalo depresi itu kita aneh ya? aku disebut aneh sama temenku :') [bb]",1
"Tadi malem di Hw ada cewek yg tereak-tereak ""AKU PENGEN NGEWE POKONYA, PENGEN NGEWEEEE"".  Kasiannnnn se depresi itu dia pengen ngewe?",1
"/edc aku lagi masa2 cemas dan aku gatau ini di sebut depresi atau engga tapi rasanya kayak udah ga kuat jalanin hidup tapi aku gatau padahal ak lagi ga mikirin apa2, dan klo belajar gabisa fokus padahal ga ada yg di pikirin",1
"Aku ga depresi, cuman baca ini kaya apa ya, tersentuh bangeeeett gituu :(",1
"Iya aku mikirin dia bgt😥 secara dia kan org nya sensitif bgt, aku takut dia depresi😥 semoga setelah masalah ini dia jd lebih strong dan kedepannya biasa aja kalo ngadepin rumor paslsu ke gini😥",1
Ooo jd selama ini aku gampang capek krn depresi?🤔🤔🤔,1
Mungkin kalo ga ada penguatan aku udah depresi aja. thanks anyone for hugging me,1
KEZEL AKU COK.. NEK KORBANE DEPRESI PIYE...   terus kemungkinan bunuh diri,1
sekolah adalah alasan aku stress... rumah + sekolah = depresi....,1
"Semangat kamu, aku juga :') 100% ngerasin hal yang sama, kadang ngerasa sampe depresi, datengnya dari insecure karna omongan keluarga sendiri :')",1
"Dor! Aku sok, depresi dan merasa ga berguna lagi ada di dunia ini, dlm pikiranku selalu berkata ingin pergi yg jauh meninggalkan keluargaku krn menurutku itu salh satu jalan keluar dari masalah, gmn menurut kalian?",1
Ga akan pernah asik! Jadi dewasa itu justru bisa memicu depresi berat. Contohnya nih: AKU :),1
"Depresi itu bukan sesuatu yang bisa kamu respon dengan ; ""apaan sih ah alay banget iiih gitu doaaaang.."" ☺️  Berapa banyak nyawa yang melayang ketika kita tidak ambil berat perkara status atau postingan yg berkata ;  ""Tuhan aku lelah, pengen mati rasanya.."" dari mereka?",1
samaa kakk huwaa dulu 2016 aku jsrawatan parah parah parahhhhh banget trus kenala bangtan pokonya 2016 tuh depresi banget deh pokoknya kacaulah hidupku trus semenjak kenal mereka jadi kaya yaudah lah jerawatan mau gimana? diterima sambil coba diobatin aja.,1
"Kata psikiater aku udah stress berat, kalau terus-terusan ada di posisi ini aku bakalan maju ke tahap berikutnya yaitu depresi. Aku harus gimana ya? — Pelan pelan terapi  https://lap78.ask.fm/igoto/45DKECPW7B667HQMHN2IG6NM3SAS7JAJR766VANTD7HOV45V2Q24OJAMGBFM2RJUKSYPIEAAIFXTSXQVYYU5Y25CPT22BFDJUUBCVESVANYDGGPDAWRDKOXMV2TO7HLFTGUZ4FRUYCCFDHEXISCAMQ3N7HHHTVO32TGFPUDHRSX2C36HB5XTDR7R3NA6HW5734IZMFCHUFYNRDDLDUUUKMNRFQ====== …",1
Day 52  Sudah kuprediksi ada saat-saatnya aku bingung dan mungkin sedikit depresi.,1
Sudah ada 2 pekan kurasa aku sulit kali buat terlelap malam 😔 (apa ini bisa disebut depresi ringan krn sering muncul pikiran yg berat ketika mau tidur),1
"Kenyataannya, kau bebas berkeliaran tanpa mau tau depresi apa yang masih aku rasakan. Kau tak mau tau apapun tentang kerasnya perjuanganku mengikhlaskan segalanya. Aku hancur, tapi kau tetap sama dengan ego yang semakin keras 💔",1
"5. aku menjadi pribadi yg begitu pemarah di sisi lain, patah hati sebelum ini sangat membuatku trauma, di buruk2kan di sosial media. tertekan&depresi benar-benar hampir gila pernah aku alami.",1
"Ma,pa. aku lagi berjuang ngalahin depresi. Udah setahun",1
"londo wedok'e ilang, koyoknya wongnya sedang depresi, winginane tak tlp yo ra di angkat, di WA yo ra tau di bales, wedi aku koncoku siji kui edan turun ndalan. yaowoh lindungilah wong kentir kae.",1
aku ketika depresi,1
tapi aku depresi.,1
"aku depresi bangettttt :""(( masalah keluarga biasa wkwkwk",1
Meng kalo kamu depresi banyak masalah cerita sama aku sini jgn gitu caranya. Btw abang abang nariknya kenceng bgt dah,1
Sampe depresi aku liat jungkook hari ini ka,1
"awal menginjakkan kaki di sana, tentaranya marah-marah. aku masih depresi padahal, jadi rada gimana gitu.  ""CEPAT! CEPAT! CEPAT! GAK ADA KAU MANJA MANJA DI SINI! LARI KAU CEPAT KE LAPANGAN!"", sorak seorang tentara. yang akhirnya kami panggil dengan sebutan 'Pelatih Ambon'.",1
"Makanya aku sudah membaca hampir semua bukunya Murakami karena pola pikir itu sih. Semakin banyak aku membaca, semakin ngerasa ga sendiri. Cuma ya kudu ati2 takutnya makin depresi 😂",1
Kelas 10 demen maen?  Ha.ha.ha.ha.ha.  Maen aja teros sampe kebablasan kemudian gagal sbm snm depresi lu   Duh maaf aku salty :)  https://twitter.com/edcfess/status/1173598829494452225 …,1
"Secara batin aku terluka, secara emosi aku kacau, secara mental aku depresi, secara fisik aku rapuh tapi masih bisa tersenyum:))",1
Mudah banget depresi kntl !! Selemah ini kah aku?,1
"Aku RT dan like. Aku punya skin problem dikit2 bruntusan terus ada cairan putihnya kecil2 dijidat sma di dagu. uda depresi pake ina ini itu gamempan TT mau beli yg mahal masih syg uang haha mungkinkah goldenviera menyembuhkan bruntus2ku ?? Mari kita coba ya nder, kasi aku :'3",1
